UF,AtividadeEconomica,Idade,Trabalhadores,Populacao
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,26,2474.53761741,26297.492477699998
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,27,3326.71463778,27203.42757284
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,28,1904.63648001,18789.04741034
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,29,3465.34050243,23316.30312466
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,30,2330.06596361,26648.06793136
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,31,2665.18730044,25848.95622202
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,32,2842.78159168,22099.95900366
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,33,956.63772468,23240.85687948
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,34,2124.58557671,32214.809726479998
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,35,2203.88833059,28740.0791018
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,36,1051.68426541,28273.197712139998
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,37,2426.0131536,32765.364395
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,38,2793.43964321,28982.89875928
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,39,967.88776233,29343.52100382
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,40,2569.33769836,23728.38466762
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,41,1158.34197074,23003.06092774
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,42,1456.9110093499999,20807.38777854
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,43,1565.41908121,23836.7644463
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,44,1032.26097994,23768.95990226
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,45,2909.94632342,33075.89698246
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,46,1308.47082129,18925.0228512
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,47,1981.59601112,19075.92727834
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,48,2064.58387034,26179.95098812
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,49,1058.45060604,17044.73700652
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,50,2523.11688255,30260.64090396
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,51,1633.6062832,24023.7695458
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,52,936.54223725,21811.1072636
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,53,1279.60919702,24079.55820272
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,54,1632.23377847,16919.47933844
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,55,103.390043,30124.53125246
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,56,973.52332271,20616.59112076
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,57,1099.99949025,21098.5641807
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,58,234.75759308,16724.43934896
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,59,760.24077698,14601.04334362
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,60,330.75985331,18427.53458614
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,61,1825.47928409,25633.77540564
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,62,325.5561707,19506.84971274
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,63,1854.0726813400001,26877.97203626
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,64,403.90772139,15061.09046658
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,65,316.18237804,11138.531814420001
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,66,155.59371256,13589.25599126
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,68,381.4979413,9509.54995816
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,69,299.72898737,9529.43908118
MT,COMÉRCIO;REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,76,395.87983886,5774.08671204
MT,CONSTRUÇÃO,16,420.38651624,24735.1901023
MT,CONSTRUÇÃO,19,760.9478971599999,24567.57763086
MT,CONSTRUÇÃO,21,697.92970445,22046.44839616
MT,CONSTRUÇÃO,22,560.31376378,29933.8440981
MT,CONSTRUÇÃO,23,698.04086358,26732.68743948
MT,CONSTRUÇÃO,25,314.41110335,26747.55324014
MT,CONSTRUÇÃO,26,282.24980401,26297.492477699998
MT,CONSTRUÇÃO,27,1358.6020066199999,27203.42757284
MT,CONSTRUÇÃO,28,393.6425922,18789.04741034
MT,CONSTRUÇÃO,29,688.6013963400001,23316.30312466
MT,CONSTRUÇÃO,30,391.56719857,26648.06793136
MT,CONSTRUÇÃO,31,299.72898737,25848.95622202
MT,CONSTRUÇÃO,34,517.88519632,32214.809726479998
MT,CONSTRUÇÃO,35,885.87346012,28740.0791018
MT,CONSTRUÇÃO,36,823.50285057,28273.197712139998
MT,CONSTRUÇÃO,37,735.95951011,32765.364395
MT,CONSTRUÇÃO,38,1201.4075424100001,28982.89875928
MT,CONSTRUÇÃO,39,640.5449331,29343.52100382
MT,CONSTRUÇÃO,40,167.35885057,23728.38466762
MT,CONSTRUÇÃO,41,375.11389703,23003.06092774
MT,CONSTRUÇÃO,42,780.50696432,20807.38777854
MT,CONSTRUÇÃO,43,1253.31034907,23836.7644463
MT,CONSTRUÇÃO,44,704.92909892,23768.95990226
MT,CONSTRUÇÃO,45,1253.3354383199999,33075.89698246
MT,CONSTRUÇÃO,46,332.26186724,18925.0228512
MT,CONSTRUÇÃO,47,310.35514499,19075.92727834
MT,CONSTRUÇÃO,49,896.14760224,17044.73700652
MT,CONSTRUÇÃO,50,391.56719857,30260.64090396
MT,CONSTRUÇÃO,51,1235.89086127,24023.7695458
MT,CONSTRUÇÃO,53,707.2389275099999,24079.55820272
MT,CONSTRUÇÃO,54,314.41110335,16919.47933844
MT,CONSTRUÇÃO,55,1971.15930813,30124.53125246
MT,CONSTRUÇÃO,56,248.74975316,20616.59112076
MT,CONSTRUÇÃO,57,871.84025191,21098.5641807
MT,CONSTRUÇÃO,58,719.77049587,16724.43934896
MT,CONSTRUÇÃO,60,584.5071776899999,18427.53458614
MT,CONSTRUÇÃO,61,356.9422708,25633.77540564
MT,CONSTRUÇÃO,62,314.41110335,19506.84971274
MT,CONSTRUÇÃO,65,325.5561707,11138.531814420001
MT,CONSTRUÇÃO,74,184.88335266,9117.74990952
MT,EDUCAÇÃO,19,332.26186724,24567.57763086
MT,EDUCAÇÃO,20,670.53817297,24008.2106036
MT,EDUCAÇÃO,22,365.66783721,29933.8440981
MT,EDUCAÇÃO,23,207.37904268,26732.68743948
MT,EDUCAÇÃO,25,230.83512844,26747.55324014
MT,EDUCAÇÃO,26,938.27171256,26297.492477699998
MT,EDUCAÇÃO,28,688.4080311499999,18789.04741034
MT,EDUCAÇÃO,29,234.75759308,23316.30312466
MT,EDUCAÇÃO,31,221.30471784,25848.95622202
MT,EDUCAÇÃO,32,245.86070331,22099.95900366
MT,EDUCAÇÃO,33,2340.57582759,23240.85687948
MT,EDUCAÇÃO,34,820.18453411,32214.809726479998
MT,EDUCAÇÃO,35,448.65975292999997,28740.0791018
MT,EDUCAÇÃO,36,2029.24517875,28273.197712139998
MT,EDUCAÇÃO,37,1921.5107626499998,32765.364395
MT,EDUCAÇÃO,38,418.90471978,28982.89875928
MT,EDUCAÇÃO,39,1027.06016656,29343.52100382
MT,EDUCAÇÃO,40,1566.5752527,23728.38466762
MT,EDUCAÇÃO,41,553.8096296,23003.06092774
MT,EDUCAÇÃO,42,1338.9053883699999,20807.38777854
MT,EDUCAÇÃO,43,860.23442875,23836.7644463
MT,EDUCAÇÃO,44,507.70565415,23768.95990226
MT,EDUCAÇÃO,45,766.88729676,33075.89698246
MT,EDUCAÇÃO,46,1570.94443014,18925.0228512
MT,EDUCAÇÃO,47,448.38895354,19075.92727834
MT,EDUCAÇÃO,48,316.25544273,26179.95098812
MT,EDUCAÇÃO,49,543.48920777,17044.73700652
MT,EDUCAÇÃO,50,1695.45619191,30260.64090396
MT,EDUCAÇÃO,51,168.24190396,24023.7695458
MT,EDUCAÇÃO,52,1013.40436101,21811.1072636
MT,EDUCAÇÃO,53,234.75759308,24079.55820272
MT,EDUCAÇÃO,54,311.33064884,16919.47933844
MT,EDUCAÇÃO,55,1001.6386448999999,30124.53125246
MT,EDUCAÇÃO,56,148.01353877,20616.59112076
MT,EDUCAÇÃO,58,501.75165194,16724.43934896
MT,EDUCAÇÃO,61,297.99694007,25633.77540564
MT,EDUCAÇÃO,63,344.5681044,26877.97203626
MT,EDUCAÇÃO,65,297.99694007,11138.531814420001
MT,EDUCAÇÃO,66,299.72898737,13589.25599126
MT,EDUCAÇÃO,67,234.75759308,13005.815932040001
MT,ELETRICIDADE E GÁS,34,668.27291964,32214.809726479998
MT,ELETRICIDADE E GÁS,37,449.74711101,32765.364395
MT,ELETRICIDADE E GÁS,40,297.99694007,23728.38466762
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,15,768.54707054,32123.85609046
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,17,760.9478971599999,31309.16048572
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,18,540.02608225,26167.62941076
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,19,1299.71547006,24567.57763086
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,20,1847.79880755,24008.2106036
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,21,621.31949446,22046.44839616
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,22,167.35885057,29933.8440981
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,23,1135.60316539,26732.68743948
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,24,1555.11355825,23079.83391934
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,25,283.67354672,26747.55324014
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,26,498.34541836,26297.492477699998
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,27,1281.63109595,27203.42757284
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,28,1353.8927447199999,18789.04741034
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,29,316.29163492,23316.30312466
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,30,221.30471784,26648.06793136
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,31,1467.82156682,25848.95622202
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,32,526.0344416,22099.95900366
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,34,1366.1351392699999,32214.809726479998
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,35,353.37636928,28740.0791018
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,37,886.47652083,32765.364395
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,38,420.38651624,28982.89875928
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,39,588.6284201999999,29343.52100382
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,41,704.06006296,23003.06092774
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,43,766.2123335,23836.7644463
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,44,1278.83309348,23768.95990226
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,45,561.2281572500001,33075.89698246
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,46,413.08929223999996,18925.0228512
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,47,634.23885917,19075.92727834
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,48,798.87131441,26179.95098812
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,49,1071.14717967,17044.73700652
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,51,579.59996645,24023.7695458
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,52,689.7211907999999,21811.1072636
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,53,461.73027965999995,24079.55820272
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,55,1309.64457645,30124.53125246
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,56,954.52808895,20616.59112076
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,57,467.16542115,21098.5641807
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,58,449.74711101,16724.43934896
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,59,652.92826934,14601.04334362
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,60,328.59019413,18427.53458614
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,61,639.64566087,25633.77540564
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,62,240.75194414,19506.84971274
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,63,713.82216419,26877.97203626
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,66,325.5561707,13589.25599126
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,71,517.13064488,7388.7072401
MT,INDÚSTRIAS DE TRANSFORMAÇÃO,72,831.5417482299999,8587.34867874
MT,INDÚSTRIAS EXTRATIVAS,15,245.86070331,32123.85609046
MT,INDÚSTRIAS EXTRATIVAS,16,372.66723168,24735.1901023
MT,INDÚSTRIAS EXTRATIVAS,25,370.2916729,26747.55324014
MT,INDÚSTRIAS EXTRATIVAS,26,167.35885057,26297.492477699998
MT,INDÚSTRIAS EXTRATIVAS,29,148.01353877,23316.30312466
MT,INDÚSTRIAS EXTRATIVAS,30,372.66723168,26648.06793136
MT,INDÚSTRIAS EXTRATIVAS,34,167.35885057,32214.809726479998
MT,INDÚSTRIAS EXTRATIVAS,36,167.58556505,28273.197712139998
MT,INDÚSTRIAS EXTRATIVAS,38,372.66723168,28982.89875928
MT,INDÚSTRIAS EXTRATIVAS,39,316.29163492,29343.52100382
MT,INDÚSTRIAS EXTRATIVAS,41,167.58556505,23003.06092774
MT,INDÚSTRIAS EXTRATIVAS,46,148.01353877,18925.0228512
MT,INDÚSTRIAS EXTRATIVAS,48,103.390043,26179.95098812
MT,INDÚSTRIAS EXTRATIVAS,51,103.390043,24023.7695458
MT,INFORMAÇÃO E COMUNICAÇÃO,22,332.26186724,29933.8440981
MT,INFORMAÇÃO E COMUNICAÇÃO,23,315.51467678,26732.68743948
MT,INFORMAÇÃO E COMUNICAÇÃO,26,249.38673687,26297.492477699998
MT,INFORMAÇÃO E COMUNICAÇÃO,27,234.75759308,27203.42757284
MT,INFORMAÇÃO E COMUNICAÇÃO,30,375.11389703,26648.06793136
MT,INFORMAÇÃO E COMUNICAÇÃO,34,586.01320676,32214.809726479998
MT,INFORMAÇÃO E COMUNICAÇÃO,35,315.51467678,28740.0791018
MT,INFORMAÇÃO E COMUNICAÇÃO,40,260.51022776,23728.38466762
MT,INFORMAÇÃO E COMUNICAÇÃO,41,357.84154303,23003.06092774
MT,OUTRAS ATIVIDADES DE SERVIÇOS,15,282.70339007,32123.85609046
MT,OUTRAS ATIVIDADES DE SERVIÇOS,16,670.53817297,24735.1901023
MT,OUTRAS ATIVIDADES DE SERVIÇOS,21,237.6823628,22046.44839616
MT,OUTRAS ATIVIDADES DE SERVIÇOS,23,626.90724097,26732.68743948
MT,OUTRAS ATIVIDADES DE SERVIÇOS,24,395.87983886,23079.83391934
MT,OUTRAS ATIVIDADES DE SERVIÇOS,25,795.50041327,26747.55324014
MT,OUTRAS ATIVIDADES DE SERVIÇOS,27,452.58276043,27203.42757284
MT,OUTRAS ATIVIDADES DE SERVIÇOS,29,1064.33860027,23316.30312466
MT,OUTRAS ATIVIDADES DE SERVIÇOS,30,767.26621398,26648.06793136
MT,OUTRAS ATIVIDADES DE SERVIÇOS,31,148.01353877,25848.95622202
MT,OUTRAS ATIVIDADES DE SERVIÇOS,32,906.26335218,22099.95900366
MT,OUTRAS ATIVIDADES DE SERVIÇOS,34,670.53817297,32214.809726479998
MT,OUTRAS ATIVIDADES DE SERVIÇOS,35,240.75194414,28740.0791018
MT,OUTRAS ATIVIDADES DE SERVIÇOS,36,669.77325311,28273.197712139998
MT,OUTRAS ATIVIDADES DE SERVIÇOS,38,365.66783721,28982.89875928
MT,OUTRAS ATIVIDADES DE SERVIÇOS,39,1866.32323904,29343.52100382
MT,OUTRAS ATIVIDADES DE SERVIÇOS,41,520.20562291,23003.06092774
MT,OUTRAS ATIVIDADES DE SERVIÇOS,42,155.59371256,20807.38777854
MT,OUTRAS ATIVIDADES DE SERVIÇOS,43,652.54147691,23836.7644463
MT,OUTRAS ATIVIDADES DE SERVIÇOS,44,365.66783721,23768.95990226
MT,OUTRAS ATIVIDADES DE SERVIÇOS,45,167.58556505,33075.89698246
MT,OUTRAS ATIVIDADES DE SERVIÇOS,46,282.70339007,18925.0228512
MT,OUTRAS ATIVIDADES DE SERVIÇOS,49,391.72425073,17044.73700652
MT,OUTRAS ATIVIDADES DE SERVIÇOS,50,393.6425922,30260.64090396
MT,OUTRAS ATIVIDADES DE SERVIÇOS,51,155.59371256,24023.7695458
MT,OUTRAS ATIVIDADES DE SERVIÇOS,54,155.59371256,16919.47933844
MT,OUTRAS ATIVIDADES DE SERVIÇOS,60,553.8096296,18427.53458614
MT,OUTRAS ATIVIDADES DE SERVIÇOS,64,553.8096296,15061.09046658
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,19,372.5697413,24567.57763086
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,20,553.8096296,24008.2106036
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,22,626.53752303,29933.8440981
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,24,207.37904268,23079.83391934
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,25,344.5681044,26747.55324014
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,26,1475.30792491,26297.492477699998
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,29,388.37815586,23316.30312466
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,30,316.29163492,26648.06793136
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,31,542.7600317700001,25848.95622202
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,32,1074.44589436,22099.95900366
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,33,261.23940376,23240.85687948
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,34,240.75194414,32214.809726479998
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,35,1139.5460584500001,28740.0791018
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,36,391.72425073,28273.197712139998
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37,311.33064884,32765.364395
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,38,689.1362088,28982.89875928
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,39,330.75985331,29343.52100382
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,41,718.3188247400001,23003.06092774
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,42,195.38439158,20807.38777854
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,43,1053.46173365,23836.7644463
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,44,391.56719857,23768.95990226
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,45,249.38673687,33075.89698246
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,47,234.75759308,19075.92727834
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,48,931.40097118,26179.95098812
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,50,372.5697413,30260.64090396
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,51,592.3683691599999,24023.7695458
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,52,548.4787405300001,21811.1072636
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,55,350.97810414,30124.53125246
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,57,372.5697413,21098.5641807
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,58,484.53353888,16724.43934896
MT,SAÚDE HUMANA E SERVIÇOS SOCIAIS,64,316.18237804,15061.09046658
MT,SERVIÇOS DOMÉSTICOS,17,765.6547720399999,31309.16048572
MT,SERVIÇOS DOMÉSTICOS,18,951.71600217,26167.62941076
MT,SERVIÇOS DOMÉSTICOS,19,356.9422708,24567.57763086
MT,SERVIÇOS DOMÉSTICOS,21,315.37238934,22046.44839616
MT,SERVIÇOS DOMÉSTICOS,23,395.87983886,26732.68743948
MT,SERVIÇOS DOMÉSTICOS,24,167.58556505,23079.83391934
MT,SERVIÇOS DOMÉSTICOS,25,293.87863974,26747.55324014
MT,SERVIÇOS DOMÉSTICOS,29,375.11389703,23316.30312466
MT,SERVIÇOS DOMÉSTICOS,30,740.78173424,26648.06793136
MT,SERVIÇOS DOMÉSTICOS,31,102.48494498,25848.95622202
MT,SERVIÇOS DOMÉSTICOS,32,517.88519632,22099.95900366
MT,SERVIÇOS DOMÉSTICOS,33,860.04479423,23240.85687948
MT,SERVIÇOS DOMÉSTICOS,34,1221.10704539,32214.809726479998
MT,SERVIÇOS DOMÉSTICOS,35,1581.04702885,28740.0791018
MT,SERVIÇOS DOMÉSTICOS,36,916.27993257,28273.197712139998
MT,SERVIÇOS DOMÉSTICOS,37,1608.2163225499999,32765.364395
MT,SERVIÇOS DOMÉSTICOS,38,520.20562291,28982.89875928
MT,SERVIÇOS DOMÉSTICOS,39,645.26657573,29343.52100382
MT,SERVIÇOS DOMÉSTICOS,40,1535.50830423,23728.38466762
MT,SERVIÇOS DOMÉSTICOS,41,1607.08041022,23003.06092774
MT,SERVIÇOS DOMÉSTICOS,42,221.30471784,20807.38777854
MT,SERVIÇOS DOMÉSTICOS,43,168.24190396,23836.7644463
MT,SERVIÇOS DOMÉSTICOS,45,576.58202981,33075.89698246
MT,SERVIÇOS DOMÉSTICOS,46,745.53628953,18925.0228512
MT,SERVIÇOS DOMÉSTICOS,47,1761.7975785400001,19075.92727834
MT,SERVIÇOS DOMÉSTICOS,48,971.00480198,26179.95098812
MT,SERVIÇOS DOMÉSTICOS,50,2538.90950688,30260.64090396
MT,SERVIÇOS DOMÉSTICOS,51,722.23278633,24023.7695458
MT,SERVIÇOS DOMÉSTICOS,52,776.75631172,21811.1072636
MT,SERVIÇOS DOMÉSTICOS,53,719.13800917,24079.55820272
MT,SERVIÇOS DOMÉSTICOS,55,828.53299774,30124.53125246
MT,SERVIÇOS DOMÉSTICOS,56,1171.1423056600001,20616.59112076
MT,SERVIÇOS DOMÉSTICOS,57,230.83512844,21098.5641807
MT,SERVIÇOS DOMÉSTICOS,58,928.8507127600001,16724.43934896
MT,SERVIÇOS DOMÉSTICOS,59,592.1928246800001,14601.04334362
MT,SERVIÇOS DOMÉSTICOS,60,749.60582941,18427.53458614
MT,SERVIÇOS DOMÉSTICOS,61,844.1862818,25633.77540564
MT,SERVIÇOS DOMÉSTICOS,62,478.08778165,19506.84971274
MT,SERVIÇOS DOMÉSTICOS,64,376.61729474,15061.09046658
MT,SERVIÇOS DOMÉSTICOS,67,372.5697413,13005.815932040001
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",20,865.5279396799999,24008.2106036
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",21,150.66281286,22046.44839616
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",22,422.0931409,29933.8440981
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",24,670.53817297,23079.83391934
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",26,2171.06915458,26297.492477699998
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",27,376.61729474,27203.42757284
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",28,372.69097675,18789.04741034
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",29,391.72425073,23316.30312466
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",30,1234.64050752,26648.06793136
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",31,458.02773234999995,25848.95622202
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",32,248.74975316,22099.95900366
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",33,1069.4132293100001,23240.85687948
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",34,817.50602468,32214.809726479998
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",35,245.86070331,28740.0791018
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",36,240.75194414,28273.197712139998
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",37,917.93720854,32765.364395
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",39,649.6175596200001,29343.52100382
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",41,259.79548138,23003.06092774
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",42,248.74975316,20807.38777854
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",44,328.59019413,23768.95990226
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",45,577.68685346,33075.89698246
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",46,833.3008701900001,18925.0228512
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",47,509.98915692,19075.92727834
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",48,1618.00128516,26179.95098812
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",49,167.35885057,17044.73700652
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",50,167.35885057,30260.64090396
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",51,448.65975292999997,24023.7695458
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",52,1196.57261457,21811.1072636
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",54,249.38673687,16919.47933844
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",55,886.51464589,30124.53125246
MT,"TRANSPORTE, ARMAZENAGEM E CORREIO",57,1163.16235062,21098.5641807
